stock_count,price,discounted_price,product_variant_id,product_id,title,image_link,small_image_link,large_image_link,size,color,gender,age_interval,store_name
9999,13.00,13.00,plan-klass-13-postpaid-nocontract,plan-klass-13-postpaid,"Klass 13 Postpaid, No contract",https://d-telco.github.io/telco/assets/catalog/plan-klass-13-postpaid-1200.jpg,https://d-telco.github.io/telco/assets/catalog/plan-klass-13-postpaid-400.jpg,https://d-telco.github.io/telco/assets/catalog/plan-klass-13-postpaid-1600.jpg,No contract,,,,D·TELCO
9999,19.00,19.00,plan-klass-19,plan-klass-19,Klass 19,https://d-telco.github.io/telco/assets/catalog/plan-klass-19-1200.jpg,https://d-telco.github.io/telco/assets/catalog/plan-klass-19-400.jpg,https://d-telco.github.io/telco/assets/catalog/plan-klass-19-1600.jpg,,,,,D·TELCO
9999,19.00,17.10,plan-klass-19-postpaid-12m,plan-klass-19-postpaid,"Klass 19 Postpaid, 12 months",https://d-telco.github.io/telco/assets/catalog/plan-klass-19-postpaid-1200.jpg,https://d-telco.github.io/telco/assets/catalog/plan-klass-19-postpaid-400.jpg,https://d-telco.github.io/telco/assets/catalog/plan-klass-19-postpaid-1600.jpg,12 months,,,,D·TELCO
9999,19.00,15.58,plan-klass-19-postpaid-24m,plan-klass-19-postpaid,"Klass 19 Postpaid, 24 months",https://d-telco.github.io/telco/assets/catalog/plan-klass-19-postpaid-1200.jpg,https://d-telco.github.io/telco/assets/catalog/plan-klass-19-postpaid-400.jpg,https://d-telco.github.io/telco/assets/catalog/plan-klass-19-postpaid-1600.jpg,24 months,,,,D·TELCO
9999,19.00,19.00,plan-klass-19-postpaid-nocontract,plan-klass-19-postpaid,"Klass 19 Postpaid, No contract",https://d-telco.github.io/telco/assets/catalog/plan-klass-19-postpaid-1200.jpg,https://d-telco.github.io/telco/assets/catalog/plan-klass-19-postpaid-400.jpg,https://d-telco.github.io/telco/assets/catalog/plan-klass-19-postpaid-1600.jpg,No contract,,,,D·TELCO
9999,31.00,31.00,plan-klass-31,plan-klass-31,Klass 31,https://d-telco.github.io/telco/assets/catalog/plan-klass-31-1200.jpg,https://d-telco.github.io/telco/assets/catalog/plan-klass-31-400.jpg,https://d-telco.github.io/telco/assets/catalog/plan-klass-31-1600.jpg,,,,,D·TELCO
9999,31.00,27.90,plan-klass-31-postpaid-12m,plan-klass-31-postpaid,"Klass 31 Postpaid, 12 months",https://d-telco.github.io/telco/assets/catalog/plan-klass-31-postpaid-1200.jpg,https://d-telco.github.io/telco/assets/catalog/plan-klass-31-postpaid-400.jpg,https://d-telco.github.io/telco/assets/catalog/plan-klass-31-postpaid-1600.jpg,12 months,,,,D·TELCO
9999,31.00,25.42,plan-klass-31-postpaid-24m,plan-klass-31-postpaid,"Klass 31 Postpaid, 24 months",https://d-telco.github.io/telco/assets/catalog/plan-klass-31-postpaid-1200.jpg,https://d-telco.github.io/telco/assets/catalog/plan-klass-31-postpaid-400.jpg,https://d-telco.github.io/telco/assets/catalog/plan-klass-31-postpaid-1600.jpg,24 months,,,,D·TELCO
9999,31.00,31.00,plan-klass-31-postpaid-nocontract,plan-klass-31-postpaid,"Klass 31 Postpaid, No contract",https://d-telco.github.io/telco/assets/catalog/plan-klass-31-postpaid-1200.jpg,https://d-telco.github.io/telco/assets/catalog/plan-klass-31-postpaid-400.jpg,https://d-telco.github.io/telco/assets/catalog/plan-klass-31-postpaid-1600.jpg,No contract,,,,D·TELCO
9999,50.00,45.00,plan-klass-50-postpaid-12m,plan-klass-50-postpaid,"Klass 50 Postpaid, 12 months",https://d-telco.github.io/telco/assets/catalog/plan-klass-50-postpaid-1200.jpg,https://d-telco.github.io/telco/assets/catalog/plan-klass-50-postpaid-400.jpg,https://d-telco.github.io/telco/assets/catalog/plan-klass-50-postpaid-1600.jpg,12 months,,,,D·TELCO
9999,50.00,41.00,plan-klass-50-postpaid-24m,plan-klass-50-postpaid,"Klass 50 Postpaid, 24 months",https://d-telco.github.io/telco/assets/catalog/plan-klass-50-postpaid-1200.jpg,https://d-telco.github.io/telco/assets/catalog/plan-klass-50-postpaid-400.jpg,https://d-telco.github.io/telco/assets/catalog/plan-klass-50-postpaid-1600.jpg,24 months,,,,D·TELCO
9999,50.00,50.00,plan-klass-50-postpaid-nocontract,plan-klass-50-postpaid,"Klass 50 Postpaid, No contract",https://d-telco.github.io/telco/assets/catalog/plan-klass-50-postpaid-1200.jpg,https://d-telco.github.io/telco/assets/catalog/plan-klass-50-postpaid-400.jpg,https://d-telco.github.io/telco/assets/catalog/plan-klass-50-postpaid-1600.jpg,No contract,,,,D·TELCO
9999,55.00,55.00,plan-klass-55,plan-klass-55,Klass 55,https://d-telco.github.io/telco/assets/catalog/plan-klass-55-1200.jpg,https://d-telco.github.io/telco/assets/catalog/plan-klass-55-400.jpg,https://d-telco.github.io/telco/assets/catalog/plan-klass-55-1600.jpg,,,,,D·TELCO
9999,55.00,49.50,plan-klass-55-postpaid-12m,plan-klass-55-postpaid,"Klass 55 Postpaid, 12 months",https://d-telco.github.io/telco/assets/catalog/plan-klass-55-postpaid-1200.jpg,https://d-telco.github.io/telco/assets/catalog/plan-klass-55-postpaid-400.jpg,https://d-telco.github.io/telco/assets/catalog/plan-klass-55-postpaid-1600.jpg,12 months,,,,D·TELCO
9999,55.00,45.10,plan-klass-55-postpaid-24m,plan-klass-55-postpaid,"Klass 55 Postpaid, 24 months",https://d-telco.github.io/telco/assets/catalog/plan-klass-55-postpaid-1200.jpg,https://d-telco.github.io/telco/assets/catalog/plan-klass-55-postpaid-400.jpg,https://d-telco.github.io/telco/assets/catalog/plan-klass-55-postpaid-1600.jpg,24 months,,,,D·TELCO
9999,55.00,55.00,plan-klass-55-postpaid-nocontract,plan-klass-55-postpaid,"Klass 55 Postpaid, No contract",https://d-telco.github.io/telco/assets/catalog/plan-klass-55-postpaid-1200.jpg,https://d-telco.github.io/telco/assets/catalog/plan-klass-55-postpaid-400.jpg,https://d-telco.github.io/telco/assets/catalog/plan-klass-55-postpaid-1600.jpg,No contract,,,,D·TELCO
9999,8.00,8.00,plan-klass-8,plan-klass-8,Klass 8,https://d-telco.github.io/telco/assets/catalog/plan-klass-8-1200.jpg,https://d-telco.github.io/telco/assets/catalog/plan-klass-8-400.jpg,https://d-telco.github.io/telco/assets/catalog/plan-klass-8-1600.jpg,,,,,D·TELCO
9999,8.00,7.20,plan-klass-8-postpaid-12m,plan-klass-8-postpaid,"Klass 8 Postpaid, 12 months",https://d-telco.github.io/telco/assets/catalog/plan-klass-8-postpaid-1200.jpg,https://d-telco.github.io/telco/assets/catalog/plan-klass-8-postpaid-400.jpg,https://d-telco.github.io/telco/assets/catalog/plan-klass-8-postpaid-1600.jpg,12 months,,,,D·TELCO
9999,8.00,6.56,plan-klass-8-postpaid-24m,plan-klass-8-postpaid,"Klass 8 Postpaid, 24 months",https://d-telco.github.io/telco/assets/catalog/plan-klass-8-postpaid-1200.jpg,https://d-telco.github.io/telco/assets/catalog/plan-klass-8-postpaid-400.jpg,https://d-telco.github.io/telco/assets/catalog/plan-klass-8-postpaid-1600.jpg,24 months,,,,D·TELCO
9999,8.00,8.00,plan-klass-8-postpaid-nocontract,plan-klass-8-postpaid,"Klass 8 Postpaid, No contract",https://d-telco.github.io/telco/assets/catalog/plan-klass-8-postpaid-1200.jpg,https://d-telco.github.io/telco/assets/catalog/plan-klass-8-postpaid-400.jpg,https://d-telco.github.io/telco/assets/catalog/plan-klass-8-postpaid-1600.jpg,No contract,,,,D·TELCO
9999,5.99,5.99,plan-star-3gb,plan-star-3gb,Star 3 GB,https://d-telco.github.io/telco/assets/catalog/plan-star-3gb-1200.jpg,https://d-telco.github.io/telco/assets/catalog/plan-star-3gb-400.jpg,https://d-telco.github.io/telco/assets/catalog/plan-star-3gb-1600.jpg,,,,,D·TELCO
9999,8.99,8.99,plan-star-5gb,plan-star-5gb,Star 5 GB,https://d-telco.github.io/telco/assets/catalog/plan-star-5gb-1200.jpg,https://d-telco.github.io/telco/assets/catalog/plan-star-5gb-400.jpg,https://d-telco.github.io/telco/assets/catalog/plan-star-5gb-1600.jpg,,,,,D·TELCO
9999,11.99,11.99,plan-star-7gb,plan-star-7gb,Star 7 GB,https://d-telco.github.io/telco/assets/catalog/plan-star-7gb-1200.jpg,https://d-telco.github.io/telco/assets/catalog/plan-star-7gb-400.jpg,https://d-telco.github.io/telco/assets/catalog/plan-star-7gb-1600.jpg,,,,,D·TELCO
9999,14.99,14.99,plan-star-9gb,plan-star-9gb,Star 9 GB,https://d-telco.github.io/telco/assets/catalog/plan-star-9gb-1200.jpg,https://d-telco.github.io/telco/assets/catalog/plan-star-9gb-400.jpg,https://d-telco.github.io/telco/assets/catalog/plan-star-9gb-1600.jpg,,,,,D·TELCO
9999,19.99,19.99,plan-star-pro-17gb,plan-star-pro-17gb,Star Pro 17 GB,https://d-telco.github.io/telco/assets/catalog/plan-star-pro-17gb-1200.jpg,https://d-telco.github.io/telco/assets/catalog/plan-star-pro-17gb-400.jpg,https://d-telco.github.io/telco/assets/catalog/plan-star-pro-17gb-1600.jpg,,,,,D·TELCO
9999,27.99,27.99,plan-star-pro-27gb,plan-star-pro-27gb,Star Pro 27 GB,https://d-telco.github.io/telco/assets/catalog/plan-star-pro-27gb-1200.jpg,https://d-telco.github.io/telco/assets/catalog/plan-star-pro-27gb-400.jpg,https://d-telco.github.io/telco/assets/catalog/plan-star-pro-27gb-1600.jpg,,,,,D·TELCO
9999,37.99,37.99,plan-star-pro-40gb,plan-star-pro-40gb,Star Pro 40 GB,https://d-telco.github.io/telco/assets/catalog/plan-star-pro-40gb-1200.jpg,https://d-telco.github.io/telco/assets/catalog/plan-star-pro-40gb-400.jpg,https://d-telco.github.io/telco/assets/catalog/plan-star-pro-40gb-1600.jpg,,,,,D·TELCO
9999,49.99,49.99,plan-star-pro-60gb,plan-star-pro-60gb,Star Pro 60 GB,https://d-telco.github.io/telco/assets/catalog/plan-star-pro-60gb-1200.jpg,https://d-telco.github.io/telco/assets/catalog/plan-star-pro-60gb-400.jpg,https://d-telco.github.io/telco/assets/catalog/plan-star-pro-60gb-1600.jpg,,,,,D·TELCO
9999,64.99,64.99,plan-star-pro-80gb,plan-star-pro-80gb,Star Pro 80 GB,https://d-telco.github.io/telco/assets/catalog/plan-star-pro-80gb-1200.jpg,https://d-telco.github.io/telco/assets/catalog/plan-star-pro-80gb-400.jpg,https://d-telco.github.io/telco/assets/catalog/plan-star-pro-80gb-1600.jpg,,,,,D·TELCO
9999,69.99,69.99,roam-allin-europe-14d,roam-allin-europe-14d,"Europe all in one, 14 days",https://d-telco.github.io/telco/assets/catalog/roam-allin-europe-14d-1200.jpg,https://d-telco.github.io/telco/assets/catalog/roam-allin-europe-14d-400.jpg,https://d-telco.github.io/telco/assets/catalog/roam-allin-europe-14d-1600.jpg,Europe / 14 days,,,,D·TELCO
9999,41.99,41.99,roam-allin-europe-7d,roam-allin-europe-7d,"Europe all in one, 7 days",https://d-telco.github.io/telco/assets/catalog/roam-allin-europe-7d-1200.jpg,https://d-telco.github.io/telco/assets/catalog/roam-allin-europe-7d-400.jpg,https://d-telco.github.io/telco/assets/catalog/roam-allin-europe-7d-1600.jpg,Europe / 7 days,,,,D·TELCO
9999,49.99,49.99,roam-allin-tr-cis-14d,roam-allin-tr-cis-14d,"Turkiye and CIS all in one, 14 days",https://d-telco.github.io/telco/assets/catalog/roam-allin-tr-cis-14d-1200.jpg,https://d-telco.github.io/telco/assets/catalog/roam-allin-tr-cis-14d-400.jpg,https://d-telco.github.io/telco/assets/catalog/roam-allin-tr-cis-14d-1600.jpg,Turkiye and CIS / 14 days,,,,D·TELCO
9999,29.99,29.99,roam-allin-tr-cis-7d,roam-allin-tr-cis-7d,"Turkiye and CIS all in one, 7 days",https://d-telco.github.io/telco/assets/catalog/roam-allin-tr-cis-7d-1200.jpg,https://d-telco.github.io/telco/assets/catalog/roam-allin-tr-cis-7d-400.jpg,https://d-telco.github.io/telco/assets/catalog/roam-allin-tr-cis-7d-1600.jpg,Turkiye and CIS / 7 days,,,,D·TELCO
9999,99.98,99.98,roam-allin-world-14d,roam-allin-world-14d,"World all in one, 14 days",https://d-telco.github.io/telco/assets/catalog/roam-allin-world-14d-1200.jpg,https://d-telco.github.io/telco/assets/catalog/roam-allin-world-14d-400.jpg,https://d-telco.github.io/telco/assets/catalog/roam-allin-world-14d-1600.jpg,World / 14 days,,,,D·TELCO
9999,59.98,59.98,roam-allin-world-7d,roam-allin-world-7d,"World all in one, 7 days",https://d-telco.github.io/telco/assets/catalog/roam-allin-world-7d-1200.jpg,https://d-telco.github.io/telco/assets/catalog/roam-allin-world-7d-400.jpg,https://d-telco.github.io/telco/assets/catalog/roam-allin-world-7d-1600.jpg,World / 7 days,,,,D·TELCO
9999,31.99,31.99,roam-call-120,roam-call-120,120 roaming minutes,https://d-telco.github.io/telco/assets/catalog/roam-call-120-1200.jpg,https://d-telco.github.io/telco/assets/catalog/roam-call-120-400.jpg,https://d-telco.github.io/telco/assets/catalog/roam-call-120-1600.jpg,Any zone / 30 days,,,,D·TELCO
9999,9.99,9.99,roam-call-30,roam-call-30,30 roaming minutes,https://d-telco.github.io/telco/assets/catalog/roam-call-30-1200.jpg,https://d-telco.github.io/telco/assets/catalog/roam-call-30-400.jpg,https://d-telco.github.io/telco/assets/catalog/roam-call-30-1600.jpg,Any zone / 30 days,,,,D·TELCO
9999,69.99,69.99,roam-call-300,roam-call-300,300 roaming minutes,https://d-telco.github.io/telco/assets/catalog/roam-call-300-1200.jpg,https://d-telco.github.io/telco/assets/catalog/roam-call-300-400.jpg,https://d-telco.github.io/telco/assets/catalog/roam-call-300-1600.jpg,Any zone / 30 days,,,,D·TELCO
9999,17.99,17.99,roam-call-60,roam-call-60,60 roaming minutes,https://d-telco.github.io/telco/assets/catalog/roam-call-60-1200.jpg,https://d-telco.github.io/telco/assets/catalog/roam-call-60-400.jpg,https://d-telco.github.io/telco/assets/catalog/roam-call-60-1600.jpg,Any zone / 30 days,,,,D·TELCO
9999,17.90,17.90,roam-europe-1gb-14d,roam-europe-1gb,"Europe roaming 1 GB, 14 days",https://d-telco.github.io/telco/assets/catalog/roam-europe-1gb-1200.jpg,https://d-telco.github.io/telco/assets/catalog/roam-europe-1gb-400.jpg,https://d-telco.github.io/telco/assets/catalog/roam-europe-1gb-1600.jpg,Europe / 14 days,,,,D·TELCO
9999,11.19,11.19,roam-europe-1gb-7d,roam-europe-1gb,"Europe roaming 1 GB, 7 days",https://d-telco.github.io/telco/assets/catalog/roam-europe-1gb-1200.jpg,https://d-telco.github.io/telco/assets/catalog/roam-europe-1gb-400.jpg,https://d-telco.github.io/telco/assets/catalog/roam-europe-1gb-1600.jpg,Europe / 7 days,,,,D·TELCO
9999,40.30,40.30,roam-europe-3gb-14d,roam-europe-3gb,"Europe roaming 3 GB, 14 days",https://d-telco.github.io/telco/assets/catalog/roam-europe-3gb-1200.jpg,https://d-telco.github.io/telco/assets/catalog/roam-europe-3gb-400.jpg,https://d-telco.github.io/telco/assets/catalog/roam-europe-3gb-1600.jpg,Europe / 14 days,,,,D·TELCO
9999,25.19,25.19,roam-europe-3gb-7d,roam-europe-3gb,"Europe roaming 3 GB, 7 days",https://d-telco.github.io/telco/assets/catalog/roam-europe-3gb-1200.jpg,https://d-telco.github.io/telco/assets/catalog/roam-europe-3gb-400.jpg,https://d-telco.github.io/telco/assets/catalog/roam-europe-3gb-1600.jpg,Europe / 7 days,,,,D·TELCO
9999,11.18,11.18,roam-europe-500mb-14d,roam-europe-500mb,"Europe roaming 500 MB, 14 days",https://d-telco.github.io/telco/assets/catalog/roam-europe-500mb-1200.jpg,https://d-telco.github.io/telco/assets/catalog/roam-europe-500mb-400.jpg,https://d-telco.github.io/telco/assets/catalog/roam-europe-500mb-1600.jpg,Europe / 14 days,,,,D·TELCO
9999,6.99,6.99,roam-europe-500mb-7d,roam-europe-500mb,"Europe roaming 500 MB, 7 days",https://d-telco.github.io/telco/assets/catalog/roam-europe-500mb-1200.jpg,https://d-telco.github.io/telco/assets/catalog/roam-europe-500mb-400.jpg,https://d-telco.github.io/telco/assets/catalog/roam-europe-500mb-1600.jpg,Europe / 7 days,,,,D·TELCO
9999,55.98,55.98,roam-europe-5gb-14d,roam-europe-5gb,"Europe roaming 5 GB, 14 days",https://d-telco.github.io/telco/assets/catalog/roam-europe-5gb-1200.jpg,https://d-telco.github.io/telco/assets/catalog/roam-europe-5gb-400.jpg,https://d-telco.github.io/telco/assets/catalog/roam-europe-5gb-1600.jpg,Europe / 14 days,,,,D·TELCO
9999,34.99,34.99,roam-europe-5gb-7d,roam-europe-5gb,"Europe roaming 5 GB, 7 days",https://d-telco.github.io/telco/assets/catalog/roam-europe-5gb-1200.jpg,https://d-telco.github.io/telco/assets/catalog/roam-europe-5gb-400.jpg,https://d-telco.github.io/telco/assets/catalog/roam-europe-5gb-1600.jpg,Europe / 7 days,,,,D·TELCO
9999,15.99,15.99,roam-sms-100,roam-sms-100,100 roaming SMS,https://d-telco.github.io/telco/assets/catalog/roam-sms-100-1200.jpg,https://d-telco.github.io/telco/assets/catalog/roam-sms-100-400.jpg,https://d-telco.github.io/telco/assets/catalog/roam-sms-100-1600.jpg,Any zone / 30 days,,,,D·TELCO
9999,3.99,3.99,roam-sms-20,roam-sms-20,20 roaming SMS,https://d-telco.github.io/telco/assets/catalog/roam-sms-20-1200.jpg,https://d-telco.github.io/telco/assets/catalog/roam-sms-20-400.jpg,https://d-telco.github.io/telco/assets/catalog/roam-sms-20-1600.jpg,Any zone / 30 days,,,,D·TELCO
9999,8.99,8.99,roam-sms-50,roam-sms-50,50 roaming SMS,https://d-telco.github.io/telco/assets/catalog/roam-sms-50-1200.jpg,https://d-telco.github.io/telco/assets/catalog/roam-sms-50-400.jpg,https://d-telco.github.io/telco/assets/catalog/roam-sms-50-1600.jpg,Any zone / 30 days,,,,D·TELCO
9999,12.78,12.78,roam-tr-cis-1gb-14d,roam-tr-cis-1gb,"Turkiye and CIS roaming 1 GB, 14 days",https://d-telco.github.io/telco/assets/catalog/roam-tr-cis-1gb-1200.jpg,https://d-telco.github.io/telco/assets/catalog/roam-tr-cis-1gb-400.jpg,https://d-telco.github.io/telco/assets/catalog/roam-tr-cis-1gb-1600.jpg,Turkiye and CIS / 14 days,,,,D·TELCO
9999,7.99,7.99,roam-tr-cis-1gb-7d,roam-tr-cis-1gb,"Turkiye and CIS roaming 1 GB, 7 days",https://d-telco.github.io/telco/assets/catalog/roam-tr-cis-1gb-1200.jpg,https://d-telco.github.io/telco/assets/catalog/roam-tr-cis-1gb-400.jpg,https://d-telco.github.io/telco/assets/catalog/roam-tr-cis-1gb-1600.jpg,Turkiye and CIS / 7 days,,,,D·TELCO
9999,28.78,28.78,roam-tr-cis-3gb-14d,roam-tr-cis-3gb,"Turkiye and CIS roaming 3 GB, 14 days",https://d-telco.github.io/telco/assets/catalog/roam-tr-cis-3gb-1200.jpg,https://d-telco.github.io/telco/assets/catalog/roam-tr-cis-3gb-400.jpg,https://d-telco.github.io/telco/assets/catalog/roam-tr-cis-3gb-1600.jpg,Turkiye and CIS / 14 days,,,,D·TELCO
9999,17.99,17.99,roam-tr-cis-3gb-7d,roam-tr-cis-3gb,"Turkiye and CIS roaming 3 GB, 7 days",https://d-telco.github.io/telco/assets/catalog/roam-tr-cis-3gb-1200.jpg,https://d-telco.github.io/telco/assets/catalog/roam-tr-cis-3gb-400.jpg,https://d-telco.github.io/telco/assets/catalog/roam-tr-cis-3gb-1600.jpg,Turkiye and CIS / 7 days,,,,D·TELCO
9999,7.98,7.98,roam-tr-cis-500mb-14d,roam-tr-cis-500mb,"Turkiye and CIS roaming 500 MB, 14 days",https://d-telco.github.io/telco/assets/catalog/roam-tr-cis-500mb-1200.jpg,https://d-telco.github.io/telco/assets/catalog/roam-tr-cis-500mb-400.jpg,https://d-telco.github.io/telco/assets/catalog/roam-tr-cis-500mb-1600.jpg,Turkiye and CIS / 14 days,,,,D·TELCO
9999,4.99,4.99,roam-tr-cis-500mb-7d,roam-tr-cis-500mb,"Turkiye and CIS roaming 500 MB, 7 days",https://d-telco.github.io/telco/assets/catalog/roam-tr-cis-500mb-1200.jpg,https://d-telco.github.io/telco/assets/catalog/roam-tr-cis-500mb-400.jpg,https://d-telco.github.io/telco/assets/catalog/roam-tr-cis-500mb-1600.jpg,Turkiye and CIS / 7 days,,,,D·TELCO
9999,39.98,39.98,roam-tr-cis-5gb-14d,roam-tr-cis-5gb,"Turkiye and CIS roaming 5 GB, 14 days",https://d-telco.github.io/telco/assets/catalog/roam-tr-cis-5gb-1200.jpg,https://d-telco.github.io/telco/assets/catalog/roam-tr-cis-5gb-400.jpg,https://d-telco.github.io/telco/assets/catalog/roam-tr-cis-5gb-1600.jpg,Turkiye and CIS / 14 days,,,,D·TELCO
9999,24.99,24.99,roam-tr-cis-5gb-7d,roam-tr-cis-5gb,"Turkiye and CIS roaming 5 GB, 7 days",https://d-telco.github.io/telco/assets/catalog/roam-tr-cis-5gb-1200.jpg,https://d-telco.github.io/telco/assets/catalog/roam-tr-cis-5gb-400.jpg,https://d-telco.github.io/telco/assets/catalog/roam-tr-cis-5gb-1600.jpg,Turkiye and CIS / 7 days,,,,D·TELCO
9999,12.99,12.99,roam-travelsim-georgia,roam-travelsim,TravelSIM for Georgia,https://d-telco.github.io/telco/assets/catalog/roam-travelsim-1200.jpg,https://d-telco.github.io/telco/assets/catalog/roam-travelsim-400.jpg,https://d-telco.github.io/telco/assets/catalog/roam-travelsim-1600.jpg,Georgia,,,,D·TELCO
9999,12.99,12.99,roam-travelsim-germany,roam-travelsim,TravelSIM for Germany,https://d-telco.github.io/telco/assets/catalog/roam-travelsim-1200.jpg,https://d-telco.github.io/telco/assets/catalog/roam-travelsim-400.jpg,https://d-telco.github.io/telco/assets/catalog/roam-travelsim-1600.jpg,Germany,,,,D·TELCO
9999,12.99,12.99,roam-travelsim-turkiye,roam-travelsim,TravelSIM for Turkiye,https://d-telco.github.io/telco/assets/catalog/roam-travelsim-1200.jpg,https://d-telco.github.io/telco/assets/catalog/roam-travelsim-400.jpg,https://d-telco.github.io/telco/assets/catalog/roam-travelsim-1600.jpg,Turkiye,,,,D·TELCO
9999,12.99,12.99,roam-travelsim-united-arab-emirates,roam-travelsim,TravelSIM for United Arab Emirates,https://d-telco.github.io/telco/assets/catalog/roam-travelsim-1200.jpg,https://d-telco.github.io/telco/assets/catalog/roam-travelsim-400.jpg,https://d-telco.github.io/telco/assets/catalog/roam-travelsim-1600.jpg,United Arab Emirates,,,,D·TELCO
9999,12.99,12.99,roam-travelsim-united-kingdom,roam-travelsim,TravelSIM for United Kingdom,https://d-telco.github.io/telco/assets/catalog/roam-travelsim-1200.jpg,https://d-telco.github.io/telco/assets/catalog/roam-travelsim-400.jpg,https://d-telco.github.io/telco/assets/catalog/roam-travelsim-1600.jpg,United Kingdom,,,,D·TELCO
9999,12.99,12.99,roam-travelsim-united-states,roam-travelsim,TravelSIM for United States,https://d-telco.github.io/telco/assets/catalog/roam-travelsim-1200.jpg,https://d-telco.github.io/telco/assets/catalog/roam-travelsim-400.jpg,https://d-telco.github.io/telco/assets/catalog/roam-travelsim-1600.jpg,United States,,,,D·TELCO
9999,25.57,25.57,roam-world-1gb-14d,roam-world-1gb,"World roaming 1 GB, 14 days",https://d-telco.github.io/telco/assets/catalog/roam-world-1gb-1200.jpg,https://d-telco.github.io/telco/assets/catalog/roam-world-1gb-400.jpg,https://d-telco.github.io/telco/assets/catalog/roam-world-1gb-1600.jpg,World / 14 days,,,,D·TELCO
9999,15.98,15.98,roam-world-1gb-7d,roam-world-1gb,"World roaming 1 GB, 7 days",https://d-telco.github.io/telco/assets/catalog/roam-world-1gb-1200.jpg,https://d-telco.github.io/telco/assets/catalog/roam-world-1gb-400.jpg,https://d-telco.github.io/telco/assets/catalog/roam-world-1gb-1600.jpg,World / 7 days,,,,D·TELCO
9999,57.57,57.57,roam-world-3gb-14d,roam-world-3gb,"World roaming 3 GB, 14 days",https://d-telco.github.io/telco/assets/catalog/roam-world-3gb-1200.jpg,https://d-telco.github.io/telco/assets/catalog/roam-world-3gb-400.jpg,https://d-telco.github.io/telco/assets/catalog/roam-world-3gb-1600.jpg,World / 14 days,,,,D·TELCO
9999,35.98,35.98,roam-world-3gb-7d,roam-world-3gb,"World roaming 3 GB, 7 days",https://d-telco.github.io/telco/assets/catalog/roam-world-3gb-1200.jpg,https://d-telco.github.io/telco/assets/catalog/roam-world-3gb-400.jpg,https://d-telco.github.io/telco/assets/catalog/roam-world-3gb-1600.jpg,World / 7 days,,,,D·TELCO
9999,15.97,15.97,roam-world-500mb-14d,roam-world-500mb,"World roaming 500 MB, 14 days",https://d-telco.github.io/telco/assets/catalog/roam-world-500mb-1200.jpg,https://d-telco.github.io/telco/assets/catalog/roam-world-500mb-400.jpg,https://d-telco.github.io/telco/assets/catalog/roam-world-500mb-1600.jpg,World / 14 days,,,,D·TELCO
9999,9.98,9.98,roam-world-500mb-7d,roam-world-500mb,"World roaming 500 MB, 7 days",https://d-telco.github.io/telco/assets/catalog/roam-world-500mb-1200.jpg,https://d-telco.github.io/telco/assets/catalog/roam-world-500mb-400.jpg,https://d-telco.github.io/telco/assets/catalog/roam-world-500mb-1600.jpg,World / 7 days,,,,D·TELCO
9999,79.97,79.97,roam-world-5gb-14d,roam-world-5gb,"World roaming 5 GB, 14 days",https://d-telco.github.io/telco/assets/catalog/roam-world-5gb-1200.jpg,https://d-telco.github.io/telco/assets/catalog/roam-world-5gb-400.jpg,https://d-telco.github.io/telco/assets/catalog/roam-world-5gb-1600.jpg,World / 14 days,,,,D·TELCO
9999,49.98,49.98,roam-world-5gb-7d,roam-world-5gb,"World roaming 5 GB, 7 days",https://d-telco.github.io/telco/assets/catalog/roam-world-5gb-1200.jpg,https://d-telco.github.io/telco/assets/catalog/roam-world-5gb-400.jpg,https://d-telco.github.io/telco/assets/catalog/roam-world-5gb-1600.jpg,World / 7 days,,,,D·TELCO
9999,6.99,6.99,sim-4g-5gb,sim-4g-5gb,4G SIM with 5 GB,https://d-telco.github.io/telco/assets/catalog/sim-4g-5gb-1200.jpg,https://d-telco.github.io/telco/assets/catalog/sim-4g-5gb-400.jpg,https://d-telco.github.io/telco/assets/catalog/sim-4g-5gb-1600.jpg,,,,,D·TELCO
9999,2.99,2.99,sim-physical,sim-physical,Physical SIM,https://d-telco.github.io/telco/assets/catalog/sim-physical-1200.jpg,https://d-telco.github.io/telco/assets/catalog/sim-physical-400.jpg,https://d-telco.github.io/telco/assets/catalog/sim-physical-1600.jpg,,,,,D·TELCO
9999,0.00,0.00,svc-be-my-guest,svc-be-my-guest,Be My Guest,https://d-telco.github.io/telco/assets/catalog/svc-be-my-guest-1200.jpg,https://d-telco.github.io/telco/assets/catalog/svc-be-my-guest-400.jpg,https://d-telco.github.io/telco/assets/catalog/svc-be-my-guest-1600.jpg,,,,,D·TELCO
9999,0.79,0.79,svc-call-divert,svc-call-divert,Call Divert,https://d-telco.github.io/telco/assets/catalog/svc-call-divert-1200.jpg,https://d-telco.github.io/telco/assets/catalog/svc-call-divert-400.jpg,https://d-telco.github.io/telco/assets/catalog/svc-call-divert-1600.jpg,,,,,D·TELCO
9999,0.00,0.00,svc-call-sms-barring,svc-call-sms-barring,Call and SMS barring,https://d-telco.github.io/telco/assets/catalog/svc-call-sms-barring-1200.jpg,https://d-telco.github.io/telco/assets/catalog/svc-call-sms-barring-400.jpg,https://d-telco.github.io/telco/assets/catalog/svc-call-sms-barring-1600.jpg,,,,,D·TELCO
